Episode,Reward,Steps,Exploration Rate
12800,1057.0,2480488,0.5378787706360147
12801,1333.0,2480622,0.5378607519967575
12802,247.0,2480649,0.5378571214484803
12803,1569.0,2480884,0.5378255232668466
12804,714.0,2481145,0.5377904312919506
12805,607.0,2481233,0.5377786000311262
12806,250.0,2481263,0.5377745667062461
12807,616.0,2481348,0.5377631391166922
12808,1300.0,2481609,0.5377280512122292
12809,1029.0,2481813,0.537700627777489
12810,620.0,2481893,0.537689873871127
12811,717.0,2481991,0.5376767006289415
12812,606.0,2482098,0.5376623179677689
12813,1057.0,2482225,0.5376452474580327
12814,639.0,2482369,0.5376258925750916
12815,607.0,2482462,0.5376133929168342
12816,821.0,2482576,0.5375980711515549
12817,1673.0,2482897,0.5375549306319831
12818,613.0,2482980,0.5375437764815013
12819,1042.0,2483183,0.5375164968236584
12820,245.0,2483211,0.537512734220879
12821,772.0,2483355,0.5374933841083295
12822,244.0,2483389,0.5374888154334098
12823,632.0,2483466,0.5374784688720038
12824,248.0,2483496,0.5374744377980993
12825,817.0,2483630,0.5374564327037671
12826,811.0,2483794,0.5374343974389948
12827,248.0,2483827,0.5374299636229506
12828,249.0,2483859,0.5374256641999015
12829,817.0,2483991,0.5374079294433886
12830,620.0,2484069,0.5373974500896272
12831,1023.0,2484321,0.5373635951124777
12832,651.0,2484403,0.5373525792703119
12833,1011.0,2484704,0.5373121450050179
12834,792.0,2484960,0.5372777581238265
12835,625.0,2485048,0.537265938141689
12836,651.0,2485130,0.537254924301471
12837,600.0,2485223,0.5372424332681267
12838,248.0,2485256,0.5372380010357806
12839,1043.0,2485402,0.5372183922041526
12840,604.0,2485465,0.537209931080048
12841,1019.0,2485727,0.5371747449775164
12842,1311.0,2485965,0.5371427840270384
12843,740.0,2486138,0.5371195531010946
12844,251.0,2486166,0.5371157932769117
12845,620.0,2486238,0.5371061252784353
12846,252.0,2486265,0.5371024998238718
12847,765.0,2486419,0.5370818217730959
12848,1084.0,2486924,0.537014019464723
12849,247.0,2486956,0.537009723369214
12850,1424.0,2487177,0.5369800543978982
12851,249.0,2487208,0.536975892818082
12852,1341.0,2487388,0.5369517294435614
12853,249.0,2487421,0.5369472996095123
12854,1039.0,2487571,0.5369271644607937
12855,709.0,2487740,0.5369044797644742
12856,245.0,2487771,0.5369003187703594
12857,612.0,2487871,0.5368868964284905
12858,624.0,2487940,0.5368776352082464
12859,233.0,2487975,0.5368729375489028
12860,1044.0,2488154,0.5368489130194937
12861,1018.0,2488417,0.5368136163594361
12862,1336.0,2488601,0.5367889234979337
12863,613.0,2488671,0.5367795297727923
12864,610.0,2488732,0.5367713439463558
12865,245.0,2488765,0.5367669156004812
12866,653.0,2488840,0.5367568513139073
12867,653.0,2488911,0.5367473239631597
12868,628.0,2488993,0.5367363207544249
12869,1420.0,2489223,0.536705459299395
12870,609.0,2489308,0.536694054428135
12871,632.0,2489386,0.5366835889948023
12872,1016.0,2489669,0.5366456199692995
12873,621.0,2489772,0.5366318015207695
12874,791.0,2490034,0.5365966532844887
12875,776.0,2490173,0.5365780068724371
12876,1000.0,2490532,0.5365298511513146
12877,631.0,2490606,0.5365199254396391
12878,242.0,2490639,0.5365154991679588
12879,622.0,2490718,0.536504903090161
12880,629.0,2490803,0.5364935024806756
12881,611.0,2490865,0.5364851868947926
12882,621.0,2490934,0.536475932603979
12883,623.0,2491026,0.5364635937978812
12884,242.0,2491057,0.5364594362206186
12885,612.0,2491129,0.5364497800364624
12886,626.0,2491228,0.5364365030670485
12887,248.0,2491258,0.5364324798078594
12888,246.0,2491288,0.5364284565788445
12889,602.0,2491356,0.5364193373714549
12890,1672.0,2491687,0.536374950502265
12891,1347.0,2491844,0.5363538981959776
12892,1338.0,2492053,0.5363258744334172
12893,818.0,2492181,0.5363087122778836
12894,1331.0,2492380,0.5362820315797966
12895,720.0,2492626,0.5362490512448832
12896,240.0,2492658,0.5362447612690964
12897,1319.0,2492858,0.5362179496979729
12898,232.0,2492894,0.5362131237575384
12899,1690.0,2493113,0.5361837668889904
12900,817.0,2493247,0.5361658050314145
12901,243.0,2493279,0.5361615157215947
12902,250.0,2493313,0.5361569583675094
12903,785.0,2493446,0.5361391314427872
12904,627.0,2493536,0.5361270684465294
12905,608.0,2493612,0.5361168821277245
12906,745.0,2493739,0.5360998606848033
12907,1329.0,2493954,0.5360710460880849
12908,1302.0,2494201,0.536037944718862
12909,1683.0,2494463,0.5360028353789333
12910,608.0,2494531,0.5359937234070435
12911,715.0,2494674,0.5359745619715465
12912,594.0,2494774,0.5359611627733111
12913,611.0,2494851,0.5359508456189397
12914,604.0,2494924,0.5359410646040352
12915,591.0,2495017,0.5359286041175775
12916,239.0,2495054,0.5359236468002967
12917,1049.0,2495176,0.5359073013762928
12918,771.0,2495309,0.5358894827525286
12919,1005.0,2495668,0.5358413888236799
12920,615.0,2495747,0.5358308060594315
12921,233.0,2495780,0.5358263854729632
12922,814.0,2495928,0.5358065602609884
12923,732.0,2496083,0.5357857981564482
12924,608.0,2496149,0.5357769577626058
12925,652.0,2496227,0.535766510212486
12926,1068.0,2496355,0.5357493659563234
12927,710.0,2496624,0.5357133380184074
12928,604.0,2496694,0.5357039631158494
12929,1026.0,2496928,0.5356726253467244
12930,2331.0,2497356,0.5356153114349891
12931,248.0,2497387,0.535611160431891
12932,815.0,2497530,0.5355920126727777
12933,1012.0,2497833,0.5355514431093323
12934,729.0,2497996,0.5355296198299468
12935,639.0,2498137,0.5355107427411963
12936,1575.0,2498350,0.5354822275498006
12937,248.0,2498379,0.5354783453172381
12938,778.0,2498514,0.5354602732257906
12939,611.0,2498617,0.5354464852995501
12940,1050.0,2498730,0.5354313591481055
12941,1330.0,2498918,0.5354061944624512
12942,251.0,2498949,0.5354020450800038
12943,236.0,2498989,0.535396691085653
12944,1326.0,2499247,0.5353621591084249
12945,640.0,2499387,0.5353434217584171
12946,634.0,2499484,0.5353304398362214
12947,242.0,2499517,0.5353260233777581
12948,249.0,2499546,0.5353221422776719
12949,1068.0,2499675,0.5353048784148043
12950,624.0,2499754,0.5352943062465331
12951,1834.0,2500091,0.5352492095953111
12952,712.0,2500316,0.5352191026702691
12953,636.0,2500392,0.5352089336026521
12954,705.0,2500689,0.5351691958096433
12955,614.0,2500787,0.5351560843233216
12956,607.0,2500878,0.535143909659367
12957,249.0,2500908,0.5351398960945931
12958,1043.0,2501045,0.5351215678647316
12959,1337.0,2501243,0.5350950799993878
12960,621.0,2501327,0.5350838431192892
12961,610.0,2501395,0.5350747467701372
12962,610.0,2501488,0.5350623064253376
12963,250.0,2501518,0.5350582934725858
12964,632.0,2501589,0.535048796270976
12965,1323.0,2501863,0.5350121466791075
12966,1142.0,2502091,0.5349816518520416
12967,1340.0,2502294,0.5349545022187404
12968,603.0,2502376,0.534943535762479
12969,775.0,2502570,0.534917591626898
12970,797.0,2502804,0.5348862998591649
12971,774.0,2502949,0.5348669105798016
12972,625.0,2503040,0.5348547424944757
12973,1008.0,2503373,0.5348102176849622
12974,639.0,2503516,0.5347910985590438
12975,1046.0,2503649,0.534773317048411
12976,613.0,2503739,0.534761284782635
12977,1031.0,2503951,0.5347329431820541
12978,246.0,2503982,0.5347287990172844
12979,636.0,2504067,0.5347174361496142
12980,1050.0,2504181,0.5347021969179364
12981,1342.0,2504359,0.5346784031966099
12982,806.0,2504489,0.5346610264287056
12983,601.0,2504581,0.534648729364976
12984,1324.0,2504814,0.5346175869796238
12985,638.0,2504961,0.5345979401418566
12986,1322.0,2505245,0.5345599850307793
12987,1912.0,2505498,0.5345261751767431
12988,1322.0,2505704,0.5344986477841133
12989,653.0,2505778,0.5344887596493576
12990,235.0,2505812,0.5344842165136403
12991,1277.0,2506229,0.5344284994314004
12992,818.0,2506357,0.534411397990903
12993,817.0,2506489,0.5343937627035461
12994,1045.0,2506634,0.534374391278333
12995,816.0,2506773,0.5343558220885539
12996,234.0,2506809,0.5343510129071947
12997,1852.0,2507057,0.5343178841672502
12998,1306.0,2507355,0.5342780789626609
12999,613.0,2507432,0.534267794207345
13000,1022.0,2507670,0.5342360062153142
13001,617.0,2507748,0.5342255887134605
13002,812.0,2507905,0.5342046207679781
13003,650.0,2507992,0.5341930019423776
13004,640.0,2508129,0.5341747061430886
13005,627.0,2508207,0.5341642898365745
13006,1286.0,2508638,0.5341067367278718
13007,637.0,2508789,0.5340865745765998
13008,2300.0,2509366,0.534009538134964
13009,1325.0,2509619,0.5339757630955975
13010,1314.0,2509928,0.5339345150559629
13011,1027.0,2510160,0.5339035477482746
13012,588.0,2510270,0.5338888656007547
13013,1329.0,2510421,0.533868711673964
13014,756.0,2510657,0.5338372143452138
13015,1062.0,2510806,0.533817329276853
13016,243.0,2510841,0.5338126583950724
13017,609.0,2510904,0.5338042509108597
13018,636.0,2510981,0.5337939752766474
13019,739.0,2511099,0.5337782285846714
13020,247.0,2511127,0.5337744921496813
13021,248.0,2511158,0.5337703554128795
13022,605.0,2511262,0.5337564775623149
13023,250.0,2511295,0.5337520740889883
13024,1572.0,2511470,0.5337287229436348
13025,1048.0,2511599,0.5337115104677185
13026,604.0,2511697,0.5336984346942546
13027,1687.0,2511959,0.5336634785872328
13028,1026.0,2512184,0.5336334608570622
13029,1431.0,2512374,0.5336081138664954
13030,735.0,2512488,0.5335929062500568
13031,234.0,2512523,0.5335882373319695
13032,1040.0,2512690,0.5335659604853057
13033,223.0,2512733,0.5335602246813427
13034,625.0,2512821,0.5335484864840515
13035,1316.0,2513123,0.533508205088923
13036,1144.0,2513353,0.5334775292452305
13037,639.0,2513498,0.5334581910328824
13038,1331.0,2513716,0.5334291183500708
13039,613.0,2513801,0.533417783100325
13040,612.0,2513888,0.5334061813882599
13041,1045.0,2514124,0.5333747113479953
13042,638.0,2514272,0.5333549768462965
13043,1400.0,2514564,0.5333160433492047
13044,1335.0,2514742,0.5332923113103476
13045,1036.0,2514913,0.5332695135484917
13046,1040.0,2515062,0.5332496496265936
13047,1568.0,2515318,0.5332155227368192
13048,1328.0,2515555,0.5331839306490687
13049,613.0,2515652,0.5331710010939039
13050,1034.0,2515847,0.5331450096378951
13051,236.0,2515883,0.5331402113538003
13052,1323.0,2516168,0.5331022264622156
13053,720.0,2516301,0.5330845011056532
13054,1331.0,2516473,0.533061578962067
13055,786.0,2516759,0.5330234664169414
13056,627.0,2516827,0.5330144050939001
13057,1025.0,2517066,0.5329825584306392
13058,741.0,2517225,0.5329613727923579
13059,650.0,2517315,0.5329493812948742
13060,250.0,2517347,0.5329451177163449
13061,1419.0,2517596,0.5329119429111927
13062,239.0,2517631,0.5329072799515088
13063,1316.0,2517843,0.5328790366105929
13064,1039.0,2518046,0.5328519936823203
13065,1063.0,2518208,0.532830413610875
13066,716.0,2518308,0.5328170930153759
13067,626.0,2518395,0.5328055043681797
13068,818.0,2518522,0.5327885880598469
13069,635.0,2518606,0.5327773996155766
13070,617.0,2518701,0.532764746301011
13071,605.0,2518772,0.5327552898095075
13072,1052.0,2518912,0.5327366436983395
13073,1134.0,2519187,0.53270001930848
13074,620.0,2519283,0.532687234659833
13075,1020.0,2519547,0.5326520784581135
13076,1681.0,2519748,0.5326253133603004
13077,638.0,2519824,0.5326151935742183
13078,234.0,2519857,0.5326107995164471
13079,637.0,2519929,0.5326012126071387
13080,236.0,2519966,0.5325962860680907
13081,1336.0,2520165,0.532569790058637
13082,1324.0,2520424,0.5325353072768071
13083,609.0,2520509,0.5325239910203471
13084,651.0,2520594,0.532512675004355
13085,616.0,2520683,0.532500826727666
13086,1892.0,2521041,0.5324531700303787
13087,651.0,2521126,0.5324418555193168
13088,769.0,2521294,0.5324194934281938
13089,1151.0,2521463,0.532396999176976
13090,1428.0,2521639,0.5323735742214336
13091,2347.0,2521976,0.5323287236315501
13092,2625.0,2522373,0.5322758926209012
13093,814.0,2522518,0.5322565979670971
13094,631.0,2522608,0.5322446223268708
13095,1427.0,2522801,0.5322189421401692
13096,1033.0,2523004,0.532191932710846
13097,596.0,2523111,0.5321776967652712
13098,1160.0,2523249,0.5321593369491437
13099,635.0,2523325,0.5321492260165307
13100,238.0,2523362,0.53214430365834
13101,247.0,2523392,0.5321403125905297
13102,610.0,2523493,0.5321268762155904
13103,621.0,2523605,0.5321119768697838
13104,619.0,2523698,0.5320996054085921
13105,1679.0,2524001,0.5320593003850108
13106,1046.0,2524134,0.5320416097051683
13107,630.0,2524216,0.5320307029625987
13108,248.0,2524246,0.5320267127467909
13109,246.0,2524275,0.5320228555666231
13110,252.0,2524306,0.5320187324049536
13111,651.0,2524391,0.5320074271255943
13112,623.0,2524475,0.5319962550855332
13113,631.0,2524570,0.5319836203229322
13114,245.0,2524597,0.531980029445165
13115,1330.0,2524822,0.5319501064063575
13116,1875.0,2525041,0.5319209829316497
13117,612.0,2525106,0.5319123392848252
13118,637.0,2525261,0.5318917280784432
13119,810.0,2525431,0.5318691231575289
13120,624.0,2525498,0.531860214423212
13121,637.0,2525651,0.5318398711565318
13122,1334.0,2525869,0.531810886669761
13123,1337.0,2526065,0.5317848285714817
13124,1012.0,2526344,0.5317477378686006
13125,250.0,2526376,0.5317434839031813
13126,623.0,2526465,0.5317316527408061
13127,246.0,2526502,0.5317267342451508
13128,630.0,2526574,0.5317171632488753
13129,812.0,2526731,0.5316962937571726
13130,1914.0,2526998,0.5316608042095999
13131,751.0,2527130,0.5316432596903518
13132,1058.0,2527248,0.5316275764435571
13133,631.0,2527339,0.5316154820522536
13134,1548.0,2527568,0.5315850479332824
13135,1677.0,2527877,0.5315439845692839
13136,1046.0,2528007,0.5315267096683424
13137,1037.0,2528182,0.5315034558805645
13138,240.0,2528212,0.5314994696190951
13139,1351.0,2528348,0.5314813989420702
13140,1912.0,2528622,0.5314449937085803
13141,1561.0,2528906,0.531407262448781
13142,1032.0,2529116,0.5313793642963441
13143,1022.0,2529380,0.5313442944112308
13144,1028.0,2529583,0.5313173293691587
13145,1690.0,2529777,0.5312915611003453
13146,237.0,2529811,0.5312870451407037
13147,733.0,2529987,0.5312636690220707
13148,811.0,2530149,0.5312421532764794
13149,1433.0,2530310,0.5312207712074514
13150,1348.0,2530482,0.5311979292025377
13151,714.0,2530685,0.5311709715883126
13152,1026.0,2530951,0.5311356498887401
13153,1015.0,2531274,0.5310927624112455
13154,1326.0,2531524,0.5310595701467099
13155,623.0,2531609,0.5310482852493345
13156,1159.0,2531746,0.5310300971547615
13157,1657.0,2532118,0.530980713645915
13158,778.0,2532288,0.5309581474422967
13159,653.0,2532361,0.5309484575433139
13160,251.0,2532390,0.530944608180469
13161,1555.0,2532682,0.5309058506338896
13162,629.0,2532773,0.5308937726616638
13163,637.0,2532868,0.5308811640827128
13164,1564.0,2533150,0.5308437382752366
13165,247.0,2533179,0.5308398896716037
13166,810.0,2533347,0.5308175948616422
13167,591.0,2533511,0.5307958317836755
13168,615.0,2533575,0.5307873391172458
13169,1673.0,2533849,0.5307509814252318
13170,1657.0,2534218,0.5307020218993616
13171,1696.0,2534432,0.530673630097125
13172,250.0,2534460,0.5306699153942509
13173,618.0,2534542,0.5306590367711301
13174,1010.0,2534848,0.5306184429024725
13175,1030.0,2535047,0.5305920452882807
13176,1038.0,2535217,0.5305694956027184
13177,760.0,2535372,0.5305489364305276
13178,630.0,2535455,0.5305379276529355
13179,622.0,2535539,0.5305267864720433
13180,1279.0,2536021,0.5304628618378106
13181,1337.0,2536217,0.5304368697911381
13182,251.0,2536249,0.5304326263126227
13183,1300.0,2536535,0.5303947017309153
13184,1539.0,2536892,0.5303473661102455
13185,619.0,2536985,0.530335035675782
13186,653.0,2537055,0.5303257548927033
13187,618.0,2537118,0.5303174023267953
13188,1337.0,2537330,0.5302892962457725
13189,1682.0,2537541,0.5302613242196637
13190,1050.0,2537654,0.5302463445469681
13191,766.0,2537810,0.5302256653401894
13192,597.0,2537898,0.5302140005024059
13193,741.0,2538156,0.5301798027979817
13194,1046.0,2538285,0.5301627047729092
13195,1572.0,2538520,0.5301315586250334
13196,1335.0,2538730,0.5301037274452979
13197,627.0,2538813,0.5300927279056975
13198,249.0,2538842,0.5300888847468708
13199,250.0,2538869,0.530085306658527
13200,2628.0,2539274,0.530031638231522
13201,1033.0,2539473,0.5300052698101403
13202,1036.0,2539696,0.5299757228362805
13203,1309.0,2539907,0.529947767350735
13204,1057.0,2540023,0.5299323990863994
13205,238.0,2540055,0.529928159643634
13206,2340.0,2540440,0.5298771565064512
13207,609.0,2540525,0.529865896735102
13208,620.0,2540613,0.5298542398121415
13209,613.0,2540693,0.5298436428319893
13210,231.0,2540734,0.5298382119618038
13211,244.0,2540763,0.529834370648211
13212,247.0,2540792,0.5298305293624679
13213,752.0,2540961,0.5298081444926847
13214,640.0,2541098,0.5297899988722099
13215,818.0,2541228,0.5297727809748843
13216,238.0,2541265,0.5297678805987115
13217,1428.0,2541484,0.5297388765976109
13218,613.0,2541569,0.5297276197646789
13219,246.0,2541599,0.529723646821932
13220,812.0,2541755,0.5297029879999703
13221,651.0,2541839,0.5296918643526289
13222,1918.0,2542067,0.5296616727730509
13223,1702.0,2542265,0.5296354551658591
13224,742.0,2542427,0.5296140053616023
13225,1040.0,2542588,0.5295926888242172
13226,1414.0,2542798,0.5295648859344069
13227,1008.0,2543109,0.5295237138599582
13228,252.0,2543137,0.5295200072064707
13229,1525.0,2543511,0.5294704993941278
13230,626.0,2543611,0.5294572627954447
13231,1344.0,2543774,0.5294356878488782
13232,1307.0,2544016,0.529403657954669
13233,606.0,2544101,0.5293924082450583
13234,230.0,2544142,0.5293869820000043
13235,1053.0,2544280,0.529368718461888
13236,608.0,2544354,0.5293589252299585
13237,1344.0,2544524,0.5293364279508938
13238,240.0,2544557,0.5293320609428313
13239,1580.0,2544750,0.5293065212838436
13240,612.0,2544848,0.5292935534313062
13241,615.0,2544945,0.5292807182166569
13242,1314.0,2545182,0.5292493592591967
13243,807.0,2545364,0.5292252789581681
13244,249.0,2545395,0.5292211774776361
13245,610.0,2545487,0.5292090055290088
13246,1418.0,2545713,0.5291791060611228
13247,815.0,2545858,0.5291599236638107
13248,628.0,2545945,0.5291484145591928
13249,1408.0,2546168,0.5291189153536876
13250,665.0,2546574,0.5290652125025248
13251,623.0,2546649,0.5290552926215478
13252,1030.0,2546861,0.5290272534305752
13253,613.0,2546952,0.5290152181959549
13254,638.0,2547024,0.5290056960065356
13255,757.0,2547290,0.5289705182930211
13256,588.0,2547388,0.5289575586724571
13257,814.0,2547534,0.5289382520714974
